date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
9/23/2023,12.3,8.1,16.3,0,0,230,19.8,46.1,1015.1,
9/24/2023,12.2,6.6,18.2,0,0,187,9.4,18.7,1026.2,
9/25/2023,14.1,8.3,20.9,0,0,137,10.8,24.1,1024.8,
9/26/2023,15,6.4,22.6,0,0,279,7.9,15.5,1021.9,
9/27/2023,17.1,8.9,25.3,0,0,221,9.4,23,1019.5,
9/28/2023,19,12.7,26.1,0,0,215,9.7,23,1017.2,
9/29/2023,18.7,13.2,26,0,0,204,17.3,41.8,1017.6,
9/30/2023,13.4,9,18.3,0,0,296,9.4,28.1,1025.6,
10/1/2023,15.1,7.9,21.5,0,0,222,15.8,35.6,1024.1,
10/2/2023,18.2,11.1,26,0,0,211,13.7,26.3,1020.3,
10/3/2023,16.7,9.7,21.7,5.9,0,227,24.5,62.6,1015.1,
10/4/2023,11.7,8.4,15.9,0,0,233,20.2,43.2,1026,
10/5/2023,12.4,8.6,16.1,0,0,239,20.2,41.4,1024.3,
10/6/2023,13.2,7.8,17.5,0,0,217,21.2,43.2,1023.9,
10/7/2023,16,11.8,18.9,0,0,237,29.5,64.4,1019.3,
10/8/2023,11.1,6,17.1,3.2,0,207,12.6,40.7,1024.2,
10/9/2023,13.5,8,16.3,1.6,0,240,16.9,34.2,1018.7,
10/10/2023,16.9,12.9,23,0,0,239,13.7,29.2,1018.6,
10/11/2023,19.1,13.4,23.9,0.1,0,221,25.6,59.8,1013.8,
10/12/2023,16.5,14.6,19.7,0.1,0,228,20.9,46.4,1013.6,
10/13/2023,19.5,15,23.5,0,0,212,25.2,65.2,1009.2,
10/14/2023,13.2,4.9,20.4,4.1,0,260,26.3,77.4,1009.2,
10/15/2023,4.8,1.5,8.9,1.5,0,255,18.4,43.6,1019.1,
10/16/2023,4.9,0.4,9.1,0,0,248,11.2,24.5,1022.2,
10/17/2023,4.7,0.2,10.4,0,0,112,6.8,22,1020.3,
10/18/2023,5.2,-0.6,11.7,6.2,0,71,8.3,27.4,1011,
10/19/2023,11.1,7.4,15.6,1.1,0,149,8.6,17.6,995.7,
10/20/2023,9.9,8.4,13,3,0,50,12.6,33.5,986.4,
10/21/2023,13.8,11.1,17.1,0,0,200,23,63.7,996.9,
10/22/2023,12,9,14.6,0,0,212,20.5,43.2,1008.6,
10/23/2023,11.5,7.9,15.7,1.8,0,168,9,19.1,1012.7,
10/24/2023,11.7,7.3,14,6,0,183,10.8,28.8,1004.7,
10/25/2023,9.5,5.5,13.7,3.5,0,179,14.4,32.4,999.4,
10/26/2023,9.7,8.1,11.3,0.2,0,228,15.8,43.9,994.8,
10/27/2023,9.1,7.5,10.6,1.3,0,206,10.4,32.4,994,
10/28/2023,10.3,8.4,12.2,0,0,213,19.8,48.6,1000.1,
10/29/2023,12,10.8,14.2,3.4,0,200,25.6,58.7,1000,
10/30/2023,12.3,10.4,15.3,4.8,0,191,14.4,37.4,1001.4,
10/31/2023,10.4,8.6,12,0,0,233,24.5,56.2,1001.4,
11/1/2023,11.2,9.2,14.1,0.4,0,201,20.9,44.3,1004.4,
11/2/2023,10.1,7.2,13.1,0,0,181,27.4,76,989.7,
11/3/2023,7.5,4.4,9.5,0,0,220,22,45.7,987.8,
11/4/2023,7.8,5,10.2,0,0,194,27.7,62.3,986.4,
11/5/2023,9.7,8.4,11.2,0.2,0,212,32.8,66.2,981.9,
11/6/2023,9.5,7.7,12.3,0,0,225,32,68.8,1002.4,
11/7/2023,7.9,5.8,10.6,0.9,0,220,21.6,43.6,1011.2,
11/8/2023,7.6,6.1,9.6,0,0,219,25.2,49.3,1013.4,
11/9/2023,8.4,7,9.3,0,0,206,29.9,59.8,1004.8,
11/10/2023,6.9,3.9,9.5,0.1,0,210,22.7,50.4,1000.3,
11/11/2023,4.8,3.1,7.5,1.1,0,229,21.6,54.4,1002.7,
11/12/2023,4.6,1.8,7.4,0,0,225,12.6,29.2,1008.1,
11/13/2023,6.8,1.7,13.4,3.7,0,197,19.4,82.4,1005.2,
11/14/2023,10,8.1,11.8,4.1,0,234,37.8,72.7,1002.7,
11/15/2023,7.9,5.3,11.3,1.4,0,251,25.2,55.1,1011.7,
11/16/2023,6,3.6,7.6,2.2,0,250,16.6,45.4,1012.7,
11/17/2023,2.9,1.3,5,0,0,276,14.8,38.2,1018.5,
11/18/2023,3.1,-0.8,6.7,5.3,0,211,14.4,43.9,1022.8,
11/19/2023,9.2,5.3,12.5,0,0,229,29.9,71.3,1009.4,
11/20/2023,9,4.1,11.7,0.3,0,238,27,63.4,1008.5,
11/21/2023,3.8,-0.9,6.5,1.6,0,293,12.6,36,1015.8,
11/22/2023,-1.2,-2.6,0.7,0,0,356,11.2,35.3,1027.9,
11/23/2023,5.3,0.3,8.9,4.9,0,231,34.6,66.6,1016.8,
11/24/2023,3,0,6.8,3.7,0,275,29.9,72.7,1004,
11/25/2023,0.8,-1.1,2.3,0.4,0,287,23.8,49.3,1007.2,
11/26/2023,0.8,-2.5,3.1,2.3,0,261,17.3,31.7,1013.2,
11/27/2023,1.4,-0.2,3,9.3,0,186,14,31,1002.8,
11/28/2023,-2.4,-7.2,-0.2,3.2,60,348,14.8,40.3,1000.6,
11/29/2023,-1.8,-7.1,0.8,0.1,90,224,22.7,52.2,1003.3,
11/30/2023,-2.3,-3.2,-0.6,2.2,80,33,8.6,18.7,1002.6,
12/1/2023,-3.8,-5.1,-2.1,0.1,100,20,11.2,24.8,1005.8,
12/2/2023,-4.7,-5.5,-3,0.2,80,316,12.6,31,1012.1,
12/3/2023,-3.3,-6,-1.5,0,100,230,19.8,37.1,1021.6,
12/4/2023,-1.4,-3.8,0.4,0.9,140,165,17.3,34.2,1013.8,
12/5/2023,1.9,-0.3,4,0.1,110,173,18.7,39.2,1006,
12/6/2023,1.2,0.3,2.2,0.1,60,235,14.8,33.8,1012.3,
12/7/2023,0.5,-4.6,2.8,0,50,223,11.9,28.1,1019.6,
12/8/2023,-0.2,-3.8,2.4,4.6,50,168,11.9,29.2,1012,
12/9/2023,3.8,1.5,6.2,6.6,40,197,20.9,42.5,1007.9,
12/10/2023,6.8,5.4,8.1,0.5,0,225,29.9,60.5,1003.8,
12/11/2023,7.9,6,10.2,0,0,239,33.5,70.2,1001.4,
12/12/2023,6.7,4.2,8.9,2.9,0,201,14.4,28.8,1005.6,
12/13/2023,6.8,5.3,9.7,2.6,0,228,10.8,28.4,999.6,
12/14/2023,3.4,-0.5,5.5,0.8,0,310,13,31,1015.4,
12/15/2023,2.6,-0.6,4.7,0,0,245,15.5,33.5,1033.1,
12/16/2023,4.9,3.1,7,0,0,228,17.6,36.7,1038.5,
12/17/2023,3.2,0.3,6.8,0,0,243,14.4,31.3,1036.3,
12/18/2023,5.6,2,8.4,0,0,245,20.2,43.2,1029.9,
12/19/2023,4.8,2.7,7,4.2,0,232,26.3,49.7,1019.4,
12/20/2023,4.7,3.2,5.9,0.1,0,241,30.2,60.8,1011.6,
12/21/2023,6.6,3.1,9.1,4.7,0,244,42.8,87.5,995.5,
12/22/2023,4,1.1,5.8,2.9,0,271,36.4,72.4,997.2,
12/23/2023,5.3,1.9,7.9,16.5,0,265,34.9,93.2,1003.5,
12/24/2023,9.1,7.2,10.5,0.2,0,238,42.1,81.4,1003.7,
12/25/2023,10.2,9.4,10.9,0,0,235,40.7,76.7,1005.5,
12/26/2023,7.6,3.1,9.7,4,0,243,34.2,74.5,1011.9,
12/27/2023,4.9,1.5,8.5,0,0,202,14,49.3,1019,
12/28/2023,7.8,6.4,9.7,0,0,220,32.4,54.7,1013.7,
12/29/2023,8.7,6.5,9.8,2.5,0,226,37.8,70.9,1009.8,
12/30/2023,6.3,4.1,8.2,0.6,0,234,23,59.4,1012.9,
12/31/2023,6.3,4.1,9.2,0,0,187,23,50.8,1005.7,
1/1/2024,5.4,2.8,7.7,0.8,0,218,25.9,55.1,1006.5,
1/2/2024,6.5,3.4,9.7,7.6,0,207,29.2,69.1,997.4,
1/3/2024,8.8,7.1,10.2,1,0,230,38.9,70.9,992,
1/4/2024,6,3.9,8.3,1.9,0,249,29.9,66.6,1000.3,
1/5/2024,5.5,2.1,7.6,0,0,197,17.6,32.4,1002.6,
1/6/2024,2.9,-0.1,5.6,0,0,184,11.2,29.5,1008.4,
1/7/2024,-2.9,-4.4,-0.1,0,0,37,20.2,39.2,1021.1,
1/8/2024,-8.1,-10.6,-3.4,0,0,49,16.2,46.4,1031.3,
1/9/2024,-10.6,-12.8,-8.7,0,0,69,8.3,21.2,1035.7,
1/10/2024,-10.4,-13.5,-8.3,0,0,65,6.5,22,1032.6,
1/11/2024,-7.2,-13.5,-0.8,0,0,248,9.4,18.7,1032.2,
1/12/2024,-1.6,-3.4,-0.6,0,0,264,12.6,28.1,1030.3,
1/13/2024,-0.2,-0.9,0.7,0,0,245,25.6,55.4,1020.2,
1/14/2024,0.2,-1.2,1.6,0,0,244,30.6,54.4,1007.2,
1/15/2024,-0.6,-1.9,0.8,0,0,247,33.9,61,1000.2,
1/16/2024,-1.2,-3.2,0.1,0.1,,242,22.8,53,1008.3,
1/17/2024,-2.4,-3.8,-1,10.4,,164,10.7,20.4,995.2,
1/18/2024,-2.1,-3.4,-0.9,,,298,13,24.1,998.5,
1/19/2024,-2.3,-3.5,-1.2,,,246,21.9,40.8,1016.9,
1/20/2024,-1.7,-2.8,0,,,233,17.1,27.8,1028.5,
1/21/2024,-0.2,-2.3,2,,,205,20.1,38.9,1023.5,
1/22/2024,3.2,1,4.8,,,222,29.2,50,1016.6,
1/23/2024,5,4,5.9,,,231,28.8,48.2,1017.5,
1/24/2024,4.5,3.8,5.5,,,228,26.2,44.5,1019,
